orders	1000	2150745790540
order_items	3000	6435199480255
inventory	100	219979706604
operation_markers	1000	2181437521993
invariant_order_total_mismatch	0	0
invariant_inventory_mismatch	0	0
invariant_marker_gap	0	0
invariant_orphan_items	0	0
