orders	1250	2668346647530
order_items	3750	8030434812818
inventory	100	207346632059
operation_markers	1250	2706341262598
invariant_order_total_mismatch	0	0
invariant_inventory_mismatch	0	0
invariant_marker_gap	0	0
invariant_orphan_items	0	0
