app	主类在 labs.app，支付自动配置在 labs.payment.autoconfigure：PaymentClient 存在=true；不在 imports 文件里的 labs.payment.internal.InternalConfig 生效=false；条件报告里评估过的来源 30 个
cond.default	默认：默认 HTTP 客户端 → https://pay.example.test（sdk-3.2）
cond.disabled	payment.enabled=false：PaymentClient 0 个；条件报告：@ConditionalOnProperty (payment.enabled=true) found different value in property 'enabled'
cond.no_sdk	classpath 上没有 PaymentSdk：PaymentClient 0 个；条件报告：@ConditionalOnClass did not find required class 'labs.payment.sdk.PaymentSdk'
cond.user_bean	用户声明了 PaymentClient：容器里 1 个，是「用户自己的客户端」
order.after	兜底配置声明 after = MetricsAutoConfiguration：MeterSink 1 个 [prometheus]
order.unordered	兜底配置没有声明 after：MeterSink 2 个 [noop, prometheus]
