event	utc	mono_ms	target	seq	request_id	detail
client_ack	2026-09-23T18:15:00.122277052Z	1817	source	76	semisync-timeout-76	
client_ack	2026-09-23T18:15:00.145296052Z	1840	source	77	semisync-timeout-77	
client_ack	2026-09-23T18:15:00.168143136Z	1863	source	78	semisync-timeout-78	
client_ack	2026-09-23T18:15:00.192652302Z	1887	source	79	semisync-timeout-79	
client_ack	2026-09-23T18:15:00.217781261Z	1912	source	80	semisync-timeout-80	
client_ack	2026-09-23T18:15:00.241241303Z	1936	source	81	semisync-timeout-81	
client_ack	2026-09-23T18:15:00.264179761Z	1959	source	82	semisync-timeout-82	
client_ack	2026-09-23T18:15:00.286971178Z	1981	source	83	semisync-timeout-83	
client_ack	2026-09-23T18:15:00.310137719Z	2005	source	84	semisync-timeout-84	
client_ack	2026-09-23T18:15:00.332494844Z	2027	source	85	semisync-timeout-85	
client_ack	2026-09-23T18:15:00.355211761Z	2050	source	86	semisync-timeout-86	
client_ack	2026-09-23T18:15:00.377862511Z	2072	source	87	semisync-timeout-87	
client_ack	2026-09-23T18:15:00.400851678Z	2095	source	88	semisync-timeout-88	
client_ack	2026-09-23T18:15:00.423454219Z	2118	source	89	semisync-timeout-89	
client_ack	2026-09-23T18:15:00.446373011Z	2141	source	90	semisync-timeout-90	
client_ack	2026-09-23T18:15:00.468552136Z	2163	source	91	semisync-timeout-91	
client_ack	2026-09-23T18:15:00.491794511Z	2186	source	92	semisync-timeout-92	
client_ack	2026-09-23T18:15:00.514865886Z	2209	source	93	semisync-timeout-93	
client_ack	2026-09-23T18:15:00.537521344Z	2232	source	94	semisync-timeout-94	
client_ack	2026-09-23T18:15:00.560196469Z	2255	source	95	semisync-timeout-95	
client_ack	2026-09-23T18:15:00.582779803Z	2277	source	96	semisync-timeout-96	
client_ack	2026-09-23T18:15:00.605642261Z	2300	source	97	semisync-timeout-97	
client_ack	2026-09-23T18:15:00.627748636Z	2322	source	98	semisync-timeout-98	
client_ack	2026-09-23T18:15:00.651207844Z	2346	source	99	semisync-timeout-99	
client_ack	2026-09-23T18:15:00.674008011Z	2368	source	100	semisync-timeout-100	
client_ack	2026-09-23T18:15:00.696687469Z	2391	source	101	semisync-timeout-101	
client_ack	2026-09-23T18:15:00.719496928Z	2414	source	102	semisync-timeout-102	
client_ack	2026-09-23T18:15:00.743043844Z	2437	source	103	semisync-timeout-103	
